DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO,TECNICO
15-09-2020,ETICKET,Robo,Wap,Concluído,0,10-01-2020,10-05-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,13-11-2020,14-11-2020,18-11-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Fritadeira,Midea,Concluído,19-10-2020,20-10-2020,29-10-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Microondas,Midea,Concluído,0,13-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,21-10-2020,Sim,
15-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,10-08-2020,Sim,
15-09-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,19-10-2020,Não,
15-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,13-10-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Aspirador,Midea,Concluído,0,23-09-2020,21-10-2020,Sim,
15-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,10-09-2020,Sim,
15-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,10-09-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,0,28-09-2020,10-05-2020,Sim,
15-09-2020,ETICKET,Robo,Midea,Sem Defeito,0,10-01-2020,19-10-2020,Não,
15-09-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,19-10-2020,Não,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Robo,Midea,Concluído,0,29-09-2020,10-08-2020,Sim,
15-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,10-08-2020,Sim,
15-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,13-10-2020,Sim,
15-09-2020,ETICKET,Robo,Midea,Concluído,0,30-09-2020,19-10-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Concluído,0,30-09-2020,10-07-2020,Sim,
15-09-2020,ETICKET,Robo,Midea,Concluído,0,30-09-2020,10-08-2020,Sim,
15-09-2020,ETICKET,Robo,Wap,Troca,0,0,0,Não,
15-09-2020,ETICKET,Robo,Wap,0,0,0,0,0,
16-09-2020,BALCÃO,Lavadora,Panasonic,Concluído,0,19-09-2020,10-02-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,19-10-2020,Sim,
16-09-2020,ETICKET,Robo,Midea,Concluído,0,10-01-2020,10-08-2020,Sim,
16-09-2020,ETICKET,Robo,Midea,Sem Defeito,0,0,19-10-2020,Não,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,30-09-2020,10-08-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,30-09-2020,10-08-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,30-09-2020,13-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,30-09-2020,10-08-2020,Sim,
16-09-2020,ETICKET,Microondas,Midea,Concluído,0,10-07-2020,28-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,30-09-2020,10-08-2020,Sim,
16-09-2020,BALCÃO,Frigobar,Luxor,Sem Conserto,0,0,29-09-2020,Não,
16-09-2020,BALCÃO,Cooktop,Midea,Sem Defeito,0,0,26-09-2020,Não,
16-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,10-01-2020,10-01-2020,Sim,
16-09-2020,ON SITE,Refrigerador,Panasonic,Concluído,24-09-2020,25-09-2020,25-09-2020,Sim,
16-09-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,24-09-2020,24-09-2020,Sim,
16-09-2020,BALCÃO,Robo,Wap,Concluído,0,22-10-2020,23-10-2020,Sim,
16-09-2020,BALCÃO,Cervejeira,Midea,Concluído,21-10-2020,26-10-2020,30-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,30-09-2020,13-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Troca,0,0,10-01-2020,Não,
16-09-2020,ETICKET,Aspirador,Midea,Troca,0,0,10-01-2020,Não,
16-09-2020,ETICKET,Robo,Wap,0,0,0,0,0,
16-09-2020,ETICKET,Robo,Wap,Concluído,0,10-08-2020,16-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,30-09-2020,14-10-2020,Sim,
16-09-2020,ETICKET,Panela,Midea,Concluído,20-10-2020,20-10-2020,11-03-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
16-09-2020,ETICKET,Robo,Wap,Concluído,0,30-09-2020,14-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,16-10-2020,23-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
16-09-2020,ETICKET,Aspirador,Midea,Concluído,30-10-2020,30-10-2020,11-05-2020,Sim,
16-09-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,21-09-2020,21-09-2020,Sim,
16-09-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,21-09-2020,Não,
16-09-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,17-09-2020,17-09-2020,Sim,
17-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,21-09-2020,21-09-2020,Sim,
17-09-2020,BALCÃO,Robo,Wap,Sem Defeito,0,0,30-10-2020,Não,
17-09-2020,ON SITE,Lavadora,Panasonic,Concluído,24-09-2020,18-09-2020,18-09-2020,Sim,
17-09-2020,ON SITE,Lava E Seca,Midea,Sem Defeito,0,0,10-01-2020,Não,
17-09-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,30-09-2020,Não,
17-09-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,21-09-2020,21-09-2020,Sim,
17-09-2020,ON SITE,Ar Condicionado,Carrier,Sem Conserto,0,0,23-09-2020,Não,
17-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,18-09-2020,18-09-2020,Sim,
18-09-2020,ON SITE,Refrigerador,Prosdocimo,Sem Conserto,0,0,19-09-2020,Não,
18-09-2020,BALCÃO,Adega,Midea,Concluído,0,10-06-2020,10-06-2020,Sim,
18-09-2020,ETICKET,Aspirador,Midea,Troca,0,0,22-09-2020,Não,
18-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,22-09-2020,22-09-2020,Sim,
18-09-2020,BALCÃO,Robo,Wap,Concluído,30-09-2020,30-09-2020,10-05-2020,Sim,
18-09-2020,BALCÃO,Microondas,Panasonic,Concluído,10-08-2020,13-10-2020,15-10-2020,Sim,
18-09-2020,BALCÃO,Microondas,Panasonic,Concluído,0,30-09-2020,15-10-2020,Sim,
18-09-2020,ON SITE,Ar Condicionado,Midea,Cancelado,0,0,22-09-2020,Não,
18-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,23-09-2020,23-09-2020,Sim,
18-09-2020,ON SITE,Ar Condicionado,Midea,Cancelado,0,0,21-09-2020,Não,
18-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,22-09-2020,22-09-2020,Sim,
18-09-2020,ON SITE,Lava E Seca,Midea,Concluído,28-09-2020,10-06-2020,19-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-02-2020,13-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,0,22-10-2020,Não,
19-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,19-10-2020,22-10-2020,Sim,
19-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,19-10-2020,21-10-2020,Sim,
19-09-2020,ETICKET,Robo,Wap,Descarte,16-10-2020,0,23-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,14-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Ressarcimento,0,0,10-02-2020,Não,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,19-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-07-2020,19-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,20-10-2020,23-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Md,Concluído,0,28-09-2020,10-08-2020,Sim,
19-09-2020,ON SITE,Ar Condicionado,Samsung,Análise,0,24-09-2020,24-09-2020,Não,
19-09-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,19-10-2020,Não,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,19-10-2020,Sim,
19-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,19-10-2020,Sim,
19-09-2020,ETICKET,Robo,Wap,Concluído,0,10-09-2020,16-10-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,02/10/2020,0,10-02-2020,10-08-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,14-10-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,14-10-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,10-08-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,14-10-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,14-10-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,0,28-09-2020,10-08-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Ressarcimento,0,0,10-07-2020,Não,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,0,29-09-2020,14-10-2020,Sim,
21-09-2020,BALCÃO,Aspirador,Midea,Concluído,0,23-09-2020,25-09-2020,Sim,
21-09-2020,ETICKET,Robo,Wap,Concluído,16-10-2020,16-10-2020,20-10-2020,Sim,
21-09-2020,ETICKET,Robo,Wp,Concluído,0,24-10-2020,11-09-2020,Sim,
21-09-2020,ETICKET,Aspirador,Midea,Concluído,19-10-2020,21-10-2020,11-04-2020,Sim,
21-09-2020,ETICKET,Microondas,Midea,Concluído,0,29-09-2020,10-09-2020,Sim,
21-09-2020,ETICKET,Microondas,Midea,Concluído,0,10-08-2020,27-10-2020,Sim,
21-09-2020,ETICKET,Microondas,Midea,Concluído,0,29-09-2020,10-08-2020,Sim,
21-09-2020,ETICKET,Microondas,Midea,Ressarcimento,0,0,02-11-2022,Não,
21-09-2020,ON SITE,Ar Condicionado,0,Cancelado,0,0,22-10-2020,Não,
21-09-2020,ETICKET,Robo,Midea,Concluído,0,24-09-2020,10-08-2020,Sim,
21-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,23-09-2020,23-09-2020,Sim,
22-09-2020,ON SITE,Secadora,Midea,Concluído,11-12-2020,19-11-2020,19-11-2020,Sim,
22-09-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,19-12-2020,Não,
22-09-2020,BALCÃO,Robo,Wap,Concluído,0,28-09-2020,10-01-2020,Sim,
22-09-2020,ON SITE,Lava E Seca,Panasonic,Concluído,0,24-09-2020,24-09-2020,Sim,
22-09-2020,BALCÃO,Aspirador,Midea,Concluído,0,28-09-2020,10-07-2020,Sim,
22-09-2020,ON SITE,Ar Condicionado,-,Cancelado,0,0,22-10-2020,Não,
22-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,23-09-2020,23-09-2020,Sim,
22-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,23-09-2020,23-09-2020,Sim,
23-09-2020,ON SITE,Lava E Seca,Midea,Concluído,30-09-2020,10-03-2020,10-03-2020,Sim,
23-09-2020,BALCÃO,Placa Refrigerador,Panasonic,0,0,0,0,0,
23-09-2020,BALCÃO,Robo,Wap,Concluído,16-10-2020,16-10-2020,21-10-2020,Sim,
23-09-2020,BALCÃO,Ntb,Acer,Concluído,0,23-09-2020,25-09-2020,Sim,
23-09-2020,ON SITE,Lava E Seca,Midea,Concluído,10-06-2020,10-08-2020,10-08-2020,Sim,
23-09-2020,BALCÃO,Aspirador,Midea,Concluído,0,25-09-2020,26-09-2020,Sim,
23-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,25-09-2020,25-09-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Troca,0,0,28-10-2020,0,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,23-10-2020,11-11-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,23-10-2020,11-11-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,29-09-2020,10-09-2020,Sim,
23-09-2020,BALCÃO,Notebook,Sony,Concluído,0,26-10-2020,26-10-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,15-10-2020,20-10-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,10-08-2020,27-10-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,15-10-2020,20-10-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,29-09-2020,15-10-2020,Sim,
23-09-2020,ETICKET,Microondas,Midea,Concluído,0,15-10-2020,20-10-2020,Sim,
23-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
23-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
23-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,10-05-2020,Sim,
23-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,13-10-2020,Sim,
23-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
23-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,14-10-2020,Sim,
24-09-2020,ON SITE,Lavadora,Panasonic,Concluído,27-10-2020,29-10-2020,29-10-2020,Sim,
24-09-2020,ON SITE,Lavadora,Panasonic,Concluído,10-01-2020,25-09-2020,25-09-2020,Sim,
24-09-2020,ETICKET,Microondas,Midea,Concluído,0,14-10-2020,27-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-01-2020,10-08-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-02-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-02-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-02-2020,19-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,11-12-2020,16-11-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,17-11-2020,27-11-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,11-11-2020,11-12-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,11-12-2020,18-11-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,01-04-2021,20-01-2021,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Troca,0,0,11-04-2020,Não,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,20-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,0,21-10-2020,Não,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,29-09-2020,14-10-2020,Sim,
24-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,21-10-2020,Sim,
24-09-2020,BALCÃO,Robo,Wap,Concluído,16-10-2020,16-10-2020,23-10-2020,Sim,
24-09-2020,ON SITE,Refrigerador,Panasonic,Sem Defeito,0,0,25-09-2020,Não,
25-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,10-06-2020,10-06-2020,Sim,
26-09-2020,BALCÃO,Lavadora,Panasonic,Descarte,0,0,21-10-2020,Não,
26-09-2020,ETICKET,Robo,Wap,Concluído,0,10-09-2020,16-10-2020,Sim,
26-09-2020,ETICKET,Microondas,Midea,Concluído,0,22-10-2020,10-11-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,21-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,11-11-2020,16-11-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,02-04-2021,02-09-2021,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,15-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,21-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,0,0,0,0,0,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,21-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,19-10-2020,Sim,
26-09-2020,ETICKET,Robo,Midea,Concluído,0,0,11-06-2020,0,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,19-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,19-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-07-2020,19-10-2020,Sim,
26-09-2020,ETICKET,Robo,Wap,Concluído,0,10-09-2020,16-10-2020,Sim,
26-09-2020,ETICKET,Robo,Wap,Concluído,0,10-07-2020,16-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,19-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,19-10-2020,Sim,
26-09-2020,ETICKET,Microondas,Midea,Concluído,0,15-10-2020,28-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,21-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-05-2020,15-10-2020,Sim,
26-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,19-10-2020,Sim,
26-09-2020,ON SITE,Adega,Midea,Ressarcimento,10-09-2020,0,0,Não,
26-09-2020,ETICKET,Robo,Wap,Concluído,20-11-2020,29-09-2020,29-09-2020,Sim,
28-09-2020,ON SITE,Switch,Tp Link,Concluído,0,28-09-2020,28-09-2020,Sim,
28-09-2020,BALCÃO,Microondas,Panasonic,Concluído,0,10-10-2020,15-10-2020,Sim,
28-09-2020,BALCÃO,Aspirador,Midea,Sem Defeito,0,0,19-10-2020,Não,
28-09-2020,BALCÃO,Adega,Midea,Concluído,0,10-10-2020,16-10-2020,Sim,
28-09-2020,BALCÃO,Climatizador De Ar,Springer,Concluído,0,30-09-2020,10-01-2020,Sim,
28-09-2020,BALCÃO,Aspirador,Midea,Ressarcimento,0,0,0,Não,
28-09-2020,ON SITE,Refrigerador,Panasonic,Concluído,10-08-2020,13-10-2020,13-10-2020,Sim,
28-09-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,29-09-2020,29-09-2020,Sim,
28-09-2020,ON SITE,Lavadora,Panasonic,Concluído,10-08-2020,10-09-2020,10-09-2020,Sim,
28-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,10-03-2020,10-03-2020,Sim,
28-09-2020,ON SITE,Lava E Seca,Panasonic,Concluído,0,10-01-2020,10-01-2020,Sim,
28-09-2020,ON SITE,Refrigerador,Panasonic,Troca,0,0,11-10-2020,Não,
28-09-2020,ON SITE,Lava E Seca,Midea,Concluído,0,10-01-2020,10-01-2020,Sim,
29-09-2020,BALCÃO,Purificador,Midea,Concluído,10-08-2020,13-10-2020,19-10-2020,Sim,
29-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,10-01-2020,10-01-2020,Sim,
29-09-2020,ON SITE,Lava E Seca,Panasonic,Concluído,0,10-07-2020,10-07-2020,Sim,
29-09-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,30-09-2020,Não,
29-09-2020,BALCÃO,Ar Janela,Springer,Concluído,0,0,10-06-2020,Sim,
29-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,10-01-2020,10-01-2020,Sim,
29-09-2020,ON SITE,Lava E Seca,Midea,Cancelado,0,0,29-09-2020,Não,
29-09-2020,ON SITE,Lavadora,Panasonic,Concluído,0,22-10-2020,22-10-2020,Sim,
30-09-2020,BALCÃO,Purificador,Midea,Concluído,10-08-2020,14-10-2020,15-10-2020,Sim,
30-09-2020,ETICKET,Aspirador,Midea,Ressarcimento,0,0,17-02-2021,Não,
30-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-06-2020,23-10-2020,Sim,
30-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-07-2020,19-10-2020,Sim,
30-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-07-2020,21-10-2020,Sim,
30-09-2020,ETICKET,Robo,Wap,Concluído,30-10-2020,30-10-2020,11-05-2020,Sim,
30-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-07-2020,19-10-2020,Sim,
30-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-07-2020,19-10-2020,Sim,
30-09-2020,ETICKET,Aspirador,Midea,Concluído,0,10-07-2020,19-10-2020,Sim,
30-09-2020,ETICKET,Robo,Wap,Concluído,30-10-2020,30-10-2020,11-05-2020,Sim,
30-09-2020,ETICKET,Robô,Wap,Concluído,30-10-2020,30-10-2020,11-05-2020,Sim,
30-09-2020,ETICKET,Robo,Wap,Concluído,0,17-10-2020,20-10-2020,Sim,
30-09-2020,ON SITE,Ar Condicionado,Elgin,Concluído,0,10-02-2020,10-02-2020,Sim,
30-09-2020,ON SITE,Lavadora,Panasonic,0,0,0,10-01-2020,Não,
30-09-2020,BALCÃO,Purificador,Midea,Concluído,0,10-07-2020,10-09-2020,Sim,
30-09-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,10-01-2020,10-01-2020,Sim,
10-01-2020,BALCAO,Desk,Montado,Concluído,0,10-03-2020,10-05-2020,Sim,
10-01-2020,BALCÃO,Aspirador,Midea,Concluído,0,10-01-2020,10-02-2020,Sim,
10-01-2020,BALCÃO,Microondas,Midea,Concluído,0,15-10-2020,26-10-2020,0,
10-01-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,10-02-2020,10-02-2020,Sim,
10-01-2020,BALCÃO,Robo,Wap,Sem Conserto,0,0,15-10-2020,Não,
10-01-2020,BALCÃO,Aspirador,Midea,Concluído,0,10-06-2020,10-06-2020,Sim,
10-01-2020,ON SITE,Lava E Seca,Midea,Concluído,0,29-10-2020,29-10-2020,Sim,
10-02-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,10-08-2020,10-08-2020,Sim,
10-02-2020,BALCÃO,Refrigerador,Panasonic,Concluído,13-10-2020,11-09-2020,11-10-2020,Sim,
10-02-2020,BALCÃO,Climatizador,Springer,Concluído,0,19-10-2020,16-11-2020,Sim,
10-02-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,10-02-2020,Não,
10-02-2020,BALCÃO,Robo,Wap,Sem Defeito,0,0,14-10-2020,Não,
10-02-2020,ON SITE,Cooktop,Midea,Concluído,0,10-09-2020,10-09-2020,Não,
10-03-2020,ON SITE,Lavadora,Panasonic,Concluído,23-10-2020,10-07-2020,10-07-2020,Sim,
10-03-2020,ON SITE,Ar Condicionado,0,Cancelado,0,0,10-06-2020,Não,
10-03-2020,BALCÃO,Ar Portatil,Olimpio,Concluído,0,10-08-2020,10-10-2020,Sim,
10-03-2020,BALCÃO,Robô,Wap,Sem Defeito,0,0,24-10-2020,Não,
10-03-2020,ON SITE,Ar Condicionado,Carrier,Cancelado,0,0,22-10-2020,Não,
10-03-2020,ON SITE,Lavadora,Panasonic,Concluído,19-10-2020,10-10-2020,10-10-2020,Sim,
10-05-2020,BALCÃO,Placa Condensadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Evaporadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Evaporadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Evaporadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Condensadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Evaporadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Evaporadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Condensadora,Midea,0,0,0,0,0,
10-05-2020,BALCÃO,Aspirador,Midea,Concluído,0,10-08-2020,26-10-2020,Sim,
10-05-2020,ON SITE,Ar Condicionado,Midea,Concluído,0,10-05-2020,10-05-2020,Não,
10-05-2020,ON SITE,Lava E Seca,Midea,Concluído,14-10-2020,16-10-2020,16-10-2020,Sim,
10-05-2020,ON SITE,Lava E Seca,Midea,Concluído,0,10-08-2020,10-08-2020,Sim,
10-05-2020,ON SITE,Ar De Janela,Midea,Concluído,0,10-09-2020,10-09-2020,Sim,
10-05-2020,ON SITE,Ar De Janela,Midea,Concluído,0,10-06-2020,10-06-2020,Sim,
10-05-2020,BALCÃO,Climatizador,Midea,Concluído,0,10-05-2020,10-05-2020,Sim,
10-05-2020,ETICKET,Aspirador,Midea,Concluído,0,13-10-2020,11-03-2020,Sim,
10-05-2020,ETICKET,Aspirador,Midea,Concluído,0,16-10-2020,26-10-2020,Sim,
10-05-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,10-07-2020,Não,
10-05-2020,ON SITE,Lavadora,Panasonic,Concluído,0,10-06-2020,10-06-2020,Sim,
10-05-2020,ON SITE,Lavadora,Panasonic,Sem Defeito,0,0,10-06-2020,Não,
10-05-2020,ON SITE,Lavadora,Panasonic,Cancelado,0,0,10-06-2020,Não,
10-05-2020,ON SITE,Refrigerador,Panasonic,Concluído,0,10-06-2020,10-06-2020,Sim,
10-06-2020,ON SITE,Lavadora,Panasonic,Concluído,0,10-06-2020,10-06-2020,Sim,
10-06-2020,ETICKET,Aspirador,Midea,Ressarcimento,0,0,17-02-2021,Não,
10-06-2020,ETICKET,Robo,Midea,Concluído,0,21-10-2020,11-03-2020,Sim,
10-06-2020,ETICKET,Aspirador,Midea,Concluído,0,13-10-2020,19-10-2020,Sim,
10-06-2020,ETICKET,Aspirador,Midea,Troca,0,0,11-04-2020,Não,
10-06-2020,ETICKET,Aspirador,Midea,Sem Defeito,0,0,11-05-2020,Não,
10-06-2020,ETICKET,Robo,Wap,Concluído,30-10-2020,30-10-2020,11-05-2020,Sim,
