DATA,TIPO DE AT.,APARELHO,MARCA,STATUS,PECA_RECEBIDA,PRONTO,SAIDA,CONSERTADO,TECNICO,TEMPO_CONSERTO,MES_ANO
29/09/2021,BALCÃO,Robo,Wap,Concluido,2021-07-10,2021-10-13,18/10/2021,sim,0,95,2021-07
29/09/2021,BALCAO,Robo,Wap,Concluido,2021-05-10,2021-06-10,10/08/2021,sim,0,31,2021-05
29/09/2021,ETICKET,Robo,Wap,Concluido,2021-07-10,2021-08-10,13/10/2021,sim,0,31,2021-07
29/09/2021,ETICKET,Robo,Midea,Concluido,2021-10-21,2021-10-22,28/10/2021,sim,0,1,2021-10
29/09/2021,ETICKET,Robo,Wap,Concluido,2021-07-10,2021-08-10,13/10/2021,sim,0,31,2021-07
29/09/2021,ETICKET,Robo,Wap,Concluido,2021-07-10,2021-08-10,13/10/2021,sim,0,31,2021-07
29/09/2021,ETICKET,Robo,Wap,Concluido,2021-06-10,2021-07-10,10/08/2021,sim,0,30,2021-06
29/09/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-04-11,11/04/2021,sim,0,31,2021-03
30/09/2021,ETICKET,Microondas,Midea,Concluido,2021-10-19,2021-10-20,25/10/2021,sim,0,1,2021-10
10/01/2021,ETICKET,Robo,Wap,Concluido,2021-10-22,2021-10-22,26/10/2021,sim,0,0,2021-10
10/01/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-13,2021-10-14,18/10/2021,sim,0,1,2021-10
10/01/2021,ETICKET,Robo,Wap,Concluido,2021-07-10,2021-08-10,13/10/2021,sim,0,31,2021-07
10/01/2021,ETICKET,Robo,Wap,Concluido,2021-07-10,2021-08-10,13/10/2021,sim,0,31,2021-07
10/01/2021,ETICKET,Robo,Wap,Concluido,2021-10-18,2021-10-20,21/10/2021,sim,0,2,2021-10
10/04/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-13,2021-10-14,18/10/2021,sim,0,1,2021-10
10/04/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-13,2021-10-14,21/10/2021,sim,0,1,2021-10
10/04/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-13,2021-10-14,18/10/2021,sim,0,1,2021-10
10/04/2021,ETICKET,Microondas,Midea,Concluido,2021-10-14,2021-10-14,20/10/2021,sim,0,0,2021-10
10/04/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-10-13,2021-10-20,20/10/2021,sim,0,7,2021-10
10/05/2021,ETICKET,Robo,Midea,Concluido,2021-10-27,2021-10-29,11/11/2021,sim,0,2,2021-10
10/05/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-19,2021-10-20,28/10/2021,sim,0,1,2021-10
10/05/2021,BALCÃO,Robo,Wap,Concluido,2021-09-10,2021-10-13,14/10/2021,sim,0,33,2021-09
10/05/2021,ETICKET,Robo,Wap,Concluido,2021-10-18,2021-10-19,21/10/2021,sim,0,1,2021-10
10/05/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-05-11,11/08/2021,sim,0,61,2021-03
10/05/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-04-11,11/05/2021,sim,0,31,2021-03
10/05/2021,BALCAO,Robo,Wap,Concluido,2021-10-25,2021-10-27,28/10/2021,sim,0,2,2021-10
10/06/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-10-14,2021-10-22,22/10/2021,sim,0,8,2021-10
10/06/2021,ETICKET,Robo,Wap,Concluido,2021-08-11,2021-09-11,11/09/2021,sim,0,31,2021-08
10/06/2021,ETICKET,Robo,Midea,Concluido,2021-11-17,2021-11-20,24/11/2021,sim,0,3,2021-11
10/06/2021,ETICKET,Robo,Midea,Concluido,2021-10-26,2021-10-28,11/08/2021,sim,0,2,2021-10
10/06/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-05-11,11/08/2021,sim,0,61,2021-03
10/06/2021,ETICKET,Robo,Wap,Concluido,2021-10-18,2021-10-18,19/10/2021,sim,0,0,2021-10
10/06/2021,BALCÃO,Robo,Wap,Concluido,2021-09-10,2021-10-13,20/10/2021,sim,0,33,2021-09
10/06/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-10-18,2021-10-25,26/10/2021,sim,0,7,2021-10
10/06/2021,BALCÃO,Robo,Wap,Concluido,2021-03-11,2021-05-11,11/08/2021,sim,0,61,2021-03
10/07/2021,ETICKET,Robo,Midea,Concluido,2021-11-17,2021-11-18,24/11/2021,sim,0,1,2021-11
10/07/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-04-11,16/11/2021,sim,0,31,2021-03
10/08/2021,ETICKET,Robo,Midea,Concluido,2021-10-22,2021-10-25,11/08/2021,sim,0,3,2021-10
10/08/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-05-11,11/08/2021,sim,0,61,2021-03
10/08/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-04-11,11/08/2021,sim,0,31,2021-03
10/09/2021,BALCÃO,Robo,Wap,Concluido,2021-03-11,2021-05-11,11/06/2021,sim,0,61,2021-03
13/10/2021,BALCÃO,Robo,Wap,Concluido,2021-03-11,2021-08-11,13/11/2021,sim,0,153,2021-03
13/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-19,2021-10-20,21/10/2021,sim,0,1,2021-10
13/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-19,2021-10-21,21/10/2021,sim,0,2,2021-10
13/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-22,2021-10-25,26/10/2021,sim,0,3,2021-10
13/10/2021,ETICKET,Fritadeira,Midea,Concluido,2021-10-27,2021-10-28,18/11/2021,sim,0,1,2021-10
13/10/2021,BALCÃO,Robo,Wap,Concluido,2021-03-11,2021-04-11,11/05/2021,sim,0,31,2021-03
13/10/2021,BALCÃO,Robo,Wap,Concluido,2021-10-19,2021-10-21,27/10/2021,sim,0,2,2021-10
14/10/2021,ON SITE,Refrigerador,Midea,Concluido,2021-10-21,2021-10-28,28/10/2021,sim,0,7,2021-10
14/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-27,2021-10-29,11/08/2021,sim,0,2,2021-10
14/10/2021,BALCÃO,Robo,Wap,Concluido,2021-10-19,2021-10-21,25/10/2021,sim,0,2,2021-10
15/10/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-10-21,2021-10-22,11/12/2021,sim,0,1,2021-10
18/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-22,2021-10-25,26/10/2021,sim,0,3,2021-10
18/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-22,2021-10-25,26/10/2021,sim,0,3,2021-10
18/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-22,2021-10-25,26/10/2021,sim,0,3,2021-10
18/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-22,2021-10-25,26/10/2021,sim,0,3,2021-10
18/10/2021,BALCÃO,Robo,Wap,Concluido,2021-10-21,2021-10-22,25/10/2021,sim,0,1,2021-10
19/10/2021,BALCÃO,Notebook,Dell,Concluido,2021-10-27,2021-10-27,28/10/2021,sim,0,0,2021-10
19/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-22,2021-10-25,26/10/2021,sim,0,3,2021-10
19/10/2021,BALCÃO,Robo,Wap,Concluido,2021-10-25,2021-10-27,29/10/2021,sim,0,2,2021-10
19/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-25,2021-10-27,28/10/2021,sim,0,2,2021-10
19/10/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-09-11,2021-11-14,14/11/2021,sim,0,64,2021-09
20/10/2021,BALCÃO,Robo,Wap,Concluido,2021-10-25,2021-10-27,11/03/2021,sim,0,2,2021-10
20/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-30,11/04/2021,sim,0,3,2021-10
20/10/2021,BALCÃO,Robo,Wap,Concluido,2021-12-11,2021-12-14,17/12/2021,sim,0,3,2021-12
21/10/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-03-11,2021-08-11,11/08/2021,sim,0,153,2021-03
21/10/2021,BALCÃO,Robo,Midea,Concluido,2021-11-17,2021-11-23,24/11/2021,sim,0,6,2021-11
21/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-26,2021-10-30,11/11/2021,sim,0,4,2021-10
21/10/2021,BALCÃO,Aspirador,Midea,Concluido,2021-04-11,2021-11-16,18/11/2021,sim,0,219,2021-04
22/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-29,11/03/2021,sim,0,2,2021-10
22/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-29,11/03/2021,sim,0,2,2021-10
22/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-29,11/03/2021,sim,0,2,2021-10
22/10/2021,ETICKET,Robo,Wap,Concluido,2021-12-11,2021-12-11,17/11/2021,sim,0,0,2021-12
22/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-29,11/04/2021,sim,0,2,2021-10
22/10/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-03-11,2021-10-25,25/10/2021,sim,0,228,2021-03
23/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-30,11/04/2021,sim,0,3,2021-10
23/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-29,11/03/2021,sim,0,2,2021-10
23/10/2021,ETICKET,Robo,Wap,Concluido,2021-11-19,2021-11-23,30/11/2021,sim,0,4,2021-11
23/10/2021,ETICKET,Robo,Wap,Concluido,2021-11-13,2021-11-16,16/11/2021,sim,0,3,2021-11
23/10/2021,ETICKET,Robo,Wap,Concluido,2021-10-27,2021-10-30,11/04/2021,sim,0,3,2021-10
23/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-16,2021-11-17,19/11/2021,sim,0,1,2021-11
23/10/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-09-11,2021-11-25,25/11/2021,sim,0,75,2021-09
25/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-11,2021-12-11,24/11/2021,sim,0,0,2021-12
25/10/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-09-11,2021-11-13,13/11/2021,sim,0,63,2021-09
25/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-10-11,2021-11-11,19/11/2021,sim,0,31,2021-10
25/10/2021,ETICKET,Robo,Midea,Concluido,2021-03-11,2021-05-11,17/11/2021,sim,0,61,2021-03
25/10/2021,ETICKET,Robo,Wap,Concluido,2021-12-11,2021-12-11,16/11/2021,sim,0,0,2021-12
25/10/2021,ETICKET,Robo,Wap,Concluido,2021-08-11,2021-09-11,11/10/2021,sim,0,31,2021-08
25/10/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-03-11,11/08/2021,sim,0,0,2021-03
25/10/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-04-11,11/08/2021,sim,0,31,2021-03
25/10/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-04-11,11/08/2021,sim,0,31,2021-03
25/10/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-04-11,11/08/2021,sim,0,31,2021-03
25/10/2021,ETICKET,Robo,Midea,Concluido,2021-03-11,2021-04-11,11/11/2021,sim,0,31,2021-03
26/10/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-09-11,2021-10-11,11/10/2021,sim,0,30,2021-09
27/10/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-05-11,11/08/2021,sim,0,61,2021-03
27/10/2021,ETICKET,Robo,Wap,Concluido,2021-03-11,2021-08-11,11/08/2021,sim,0,153,2021-03
27/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-11,2021-12-11,19/11/2021,sim,0,0,2021-12
27/10/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-06-12,2021-11-12,12/11/2021,sim,0,153,2021-06
27/10/2021,ETICKET,Microondas,Midea,ConcluãDo,2021-11-17,2021-11-18,19/11/2021,sim,0,1,2021-11
27/10/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-19,2021-11-20,29/11/2021,sim,0,1,2021-11
27/10/2021,ON SITE,Ar Condicionado,Daikin,Concluido,2022-01-29,2022-02-22,22/02/2022,sim,0,24,2022-01
28/10/2021,ETICKET,Panela,Midea,Concluido,2021-11-16,2021-11-22,23/11/2021,sim,0,6,2021-11
28/10/2021,ETICKET,Robo,Wap,Concluido,2021-12-11,2021-12-11,17/11/2021,sim,0,0,2021-12
28/10/2021,ETICKET,Robo,Wap,Concluido,2021-08-11,2021-10-11,11/12/2021,sim,0,61,2021-08
28/10/2021,ETICKET,Robo,Wap,Concluido,2021-11-16,2021-11-23,12/01/2021,sim,0,7,2021-11
28/10/2021,ETICKET,Robo,Wap,Concluido,2021-08-11,2021-10-11,11/12/2021,sim,0,61,2021-08
28/10/2021,ETICKET,Robo,Wa,Concluido,2021-05-11,2021-11-14,18/11/2021,sim,0,187,2021-05
28/10/2021,ETICKET,Robo,Midea,Concluido,2021-11-17,2021-11-18,29/11/2021,sim,0,1,2021-11
28/10/2021,ETICKET,Robo,Midea,Concluido,2021-11-17,2021-11-18,26/11/2021,sim,0,1,2021-11
29/10/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-11-16,2021-11-23,23/11/2021,sim,0,7,2021-11
11/03/2021,ON SITE,Ar Condicionado,Midea,Concluido,2021-10-11,2021-11-30,30/11/2021,sim,0,50,2021-10
11/03/2021,ETICKET,Fritadeira,Midea,Concluido,2021-10-11,2021-11-11,17/11/2021,sim,0,31,2021-10
11/03/2021,ETICKET,Microondas,Midea,ConcluãDo,2021-10-11,2021-11-11,19/11/2021,sim,0,31,2021-10
11/03/2021,ETICKET,Robo,Midea,Concluido,2021-10-11,2021-11-11,19/11/2021,sim,0,31,2021-10
11/03/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-16,2021-11-17,26/11/2021,sim,0,1,2021-11
11/03/2021,ETICKET,Robo,Midea,Concluido,2021-11-19,2021-11-22,29/11/2021,sim,0,3,2021-11
11/03/2021,ETICKET,Robo,Midea,Concluido,2021-11-19,2021-11-22,30/11/2021,sim,0,3,2021-11
11/03/2021,ETICKET,Robo,Midea,Concluido,2021-12-20,2021-12-22,22/12/2021,sim,0,2,2021-12
11/03/2021,ETICKET,Microondas,Midea,ConcluãDo,2021-11-13,2021-11-19,19/11/2021,sim,0,6,2021-11
11/03/2021,ETICKET,Robo,Midea,ConcluãDo,2021-10-11,2021-11-16,19/11/2021,sim,0,36,2021-10
11/04/2021,ON SITE,Cooktop,Midea,Concluido,2021-12-15,2021-12-22,22/12/2021,sim,0,7,2021-12
11/04/2021,ETICKET,Robo,Midea,Concluido,2021-11-17,2021-11-18,29/11/2021,sim,0,1,2021-11
11/04/2021,ETICKET,Aspirador,Midea,ConcluãDo,2021-10-11,2021-11-11,00/00/0000,sim,0,31,2021-10
11/04/2021,ETICKET,Robo,Midea,Concluido,2021-11-17,2021-11-19,29/11/2021,sim,0,2,2021-11
11/04/2021,ETICKET,Robo,Midea,Concluido,2021-11-17,2021-11-20,29/11/2021,sim,0,3,2021-11
11/05/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-11-16,2021-11-17,17/11/2021,sim,0,1,2021-11
11/05/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-10-12,2021-12-15,15/12/2021,sim,0,64,2021-10
11/05/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-19,2021-11-20,29/11/2021,sim,0,1,2021-11
11/05/2021,ETICKET,Robo,Midea,Concluido,2021-04-12,2021-08-12,15/12/2021,sim,0,122,2021-04
11/08/2021,ETICKET,Aspirador,Midea,ConcluãDo,2021-11-16,2021-11-17,19/11/2021,sim,0,1,2021-11
11/08/2021,ETICKET,Microondas,Midea,Concluido,2021-11-22,2021-11-22,24/11/2021,sim,0,0,2021-11
11/08/2021,ETICKET,Robo,Midea,Concluido,2021-11-19,2021-11-22,29/11/2021,sim,0,3,2021-11
11/08/2021,ETICKET,Robo,Midea,Concluido,2021-11-19,2021-11-22,29/11/2021,sim,0,3,2021-11
11/09/2021,ETICKET,Robo,Wap,Concluido,2021-11-16,2021-11-18,19/11/2021,sim,0,2,2021-11
11/09/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-13,2021-11-20,30/11/2021,sim,0,7,2021-11
11/09/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-17,2021-11-18,14/12/2021,sim,0,1,2021-11
11/09/2021,ETICKET,Robo,Midea,Concluido,2021-11-22,2021-11-23,29/11/2021,sim,0,1,2021-11
11/09/2021,ETICKET,Robo,Midea,Concluido,2021-11-19,2021-11-23,29/11/2021,sim,0,4,2021-11
11/09/2021,ETICKET,Robo,Wap,Concluido,2021-11-13,2021-11-20,22/11/2021,sim,0,7,2021-11
11/09/2021,ETICKET,Robo,Wap,Concluido,2021-11-18,2021-11-18,22/11/2021,sim,0,0,2021-11
11/10/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-11-17,2021-11-20,20/11/2021,sim,0,3,2021-11
11/11/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-11-22,2021-11-28,28/11/2021,sim,0,6,2021-11
11/11/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-11-19,2021-11-26,26/11/2021,sim,0,7,2021-11
11/11/2021,ETICKET,Robo,Wap,Concluido,2021-11-22,2021-11-23,12/01/2021,sim,0,1,2021-11
11/11/2021,ETICKET,Robo,Midea,Concluido,2021-11-22,2021-11-23,29/11/2021,sim,0,1,2021-11
11/11/2021,ETICKET,Robo,Wap,Concluido,2021-11-18,2021-11-19,22/11/2021,sim,0,1,2021-11
11/11/2021,ETICKET,Robo,Wap,Concluido,2021-11-19,2021-11-23,30/11/2021,sim,0,4,2021-11
11/11/2021,ETICKET,Robo,Wap,Concluido,2021-11-29,2021-11-30,12/02/2021,sim,0,1,2021-11
11/11/2021,ETICKET,Robo,Wap,ConcluãDo,2021-11-19,2021-11-22,23/11/2021,sim,0,3,2021-11
11/11/2021,ETICKET,Robo,Wap,Concluido,2021-11-19,2021-11-23,12/01/2021,sim,0,4,2021-11
11/12/2021,ON SITE,Ar Condicionado,Midea,Concluido,2021-09-12,2021-12-16,01/12/2022,sim,0,95,2021-09
11/12/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-11-22,2021-11-27,27/11/2021,sim,0,5,2021-11
16/11/2021,ETICKET,Robo,Midea,Concluido,2022-04-01,2022-06-01,01/10/2022,sim,0,61,2022-04
16/11/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-24,2021-11-24,30/11/2021,sim,0,0,2021-11
16/11/2021,ETICKET,Aspirador,Midea,Concluido,2021-11-24,2021-11-24,25/11/2021,sim,0,0,2021-11
16/11/2021,ETICKET,Robo,Midea,Concluido,2021-11-24,2021-11-25,12/02/2021,sim,0,1,2021-11
16/11/2021,ETICKET,Robo,Midea,Concluido,2021-11-24,2021-11-24,26/11/2021,sim,0,0,2021-11
16/11/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-09-12,2021-11-30,30/11/2021,sim,0,79,2021-09
17/11/2021,ON SITE,Lavadora,Panasonic,Concluido,2022-04-01,2022-11-01,01/11/2022,sim,0,214,2022-04
18/11/2021,ETICKET,Robo,Wap,Concluido,2021-11-25,2021-11-29,11/02/2021,sim,0,4,2021-11
22/11/2021,ETICKET,Climatizador,Midea,Concluido,2022-04-01,2022-05-01,01/07/2022,sim,0,30,2022-04
23/11/2021,ETICKET,Robo,Wap,Concluido,2021-08-12,2021-12-13,16/12/2021,sim,0,123,2021-08
24/11/2021,ON SITE,Secadora,Midea,Concluido,2021-03-12,2021-12-14,14/12/2021,sim,0,277,2021-03
24/11/2021,ETICKET,Polidora,Wap,Concluido,2021-12-15,2021-12-16,16/12/2021,sim,0,1,2021-12
24/11/2021,ETICKET,Robo,Wap,Concluido,2021-09-12,2021-12-13,15/12/2021,sim,0,92,2021-09
24/11/2021,ETICKET,Aspirador,Midea,Concluido,2021-09-12,2021-10-12,16/12/2021,sim,0,30,2021-09
24/11/2021,ETICKET,Aspirador,Midea,Concluido,2021-09-12,2021-10-12,14/12/2021,sim,0,30,2021-09
25/11/2021,ETICKET,Robo,Wap,Concluido,2021-03-12,2021-07-12,12/09/2021,sim,0,122,2021-03
25/11/2021,ETICKET,Robo,Midea,Concluido,2021-12-15,2021-12-17,20/12/2021,sim,0,2,2021-12
25/11/2021,ETICKET,Robo,Midea,Concluido,2021-12-15,2021-12-20,21/12/2021,sim,0,5,2021-12
25/11/2021,ON SITE,Ar Condicionado,Midea,Concluido,2021-12-14,2022-01-13,13/01/2022,sim,0,30,2021-12
25/11/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-03-12,2021-12-15,15/12/2021,sim,0,278,2021-03
25/11/2021,ON SITE,Lavadora,Panasonic,Concluido,2021-12-15,2021-12-16,16/12/2021,sim,0,1,2021-12
25/11/2021,ON SITE,Ar Condicionado,Midea,Concluido,2022-04-01,2022-07-01,13/01/2022,sim,0,91,2022-04
25/11/2021,ON SITE,Ar Condicionado,Midea,Concluido,2022-04-01,2022-07-01,13/01/2022,sim,0,91,2022-04
26/11/2021,BALCÃO,Robo,Midea,Concluido,2021-03-12,2021-06-12,12/08/2021,sim,0,92,2021-03
26/11/2021,ETICKET,Robo,Midea,Concluido,2021-12-15,2021-12-17,20/12/2021,sim,0,2,2021-12
26/11/2021,ETICKET,Robo,Midea,Concluido,2021-06-12,2021-08-12,15/12/2021,sim,0,61,2021-06
27/11/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-12-15,2021-12-22,22/12/2021,sim,0,7,2021-12
29/11/2021,BALCAO,Microondas,Panasonic,Concluido,2021-10-12,2021-12-13,12/08/2021,sim,0,62,2021-10
30/11/2021,ETICKET,Aspirador,Midea,Concluido,2021-06-12,2021-07-12,12/09/2021,sim,0,30,2021-06
12/02/2021,ETICKET,Aspirador,Wap,Concluido,2021-09-12,2021-10-12,14/12/2021,sim,0,30,2021-09
12/02/2021,ETICKET,Robo,Wap,Concluido,2021-06-12,2021-06-12,00/00/0000,sim,0,0,2021-06
12/02/2021,ETICKET,Aspirador,Midea,Concluido,2021-09-12,2021-10-12,15/12/2021,sim,0,30,2021-09
12/02/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-05-01,01/07/2022,sim,0,130,2021-12
12/02/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-20,2021-12-20,22/12/2021,sim,0,0,2021-12
12/02/2021,ETICKET,Aspirador,Midea,Concluido,2021-09-12,2021-10-12,17/12/2021,sim,0,30,2021-09
12/03/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-15,2021-12-16,20/12/2021,sim,0,1,2021-12
12/03/2021,ETICKET,Robo,Midea,Concluido,2021-12-20,2021-12-21,22/12/2021,sim,0,1,2021-12
12/04/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-12-15,2021-12-19,19/12/2021,sim,0,4,2021-12
12/06/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-12-15,2021-12-22,22/12/2021,sim,0,7,2021-12
12/06/2021,ETICKET,Aspirador,Midea,Concluido,2022-04-01,2022-05-01,01/10/2022,sim,0,30,2022-04
12/06/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-15,2021-12-16,20/12/2021,sim,0,1,2021-12
12/06/2021,ETICKET,Robo,Midea,Concluido,2021-12-20,2021-12-21,22/12/2021,sim,0,1,2021-12
12/07/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-05-01,01/07/2022,sim,0,130,2021-12
12/07/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-22,2022-03-01,01/06/2022,não,0,69,2021-12
12/08/2021,ON SITE,Refrigerador,Panasonic,Concluido,2021-12-15,2021-12-22,22/12/2021,sim,0,7,2021-12
12/08/2021,ON SITE,Refrigerador,Midea,Concluido,2021-12-22,2022-08-01,01/08/2022,sim,0,222,2021-12
12/08/2021,ETICKET,Robo,Wap,Concluido,2021-12-15,2021-12-20,21/12/2021,sim,0,5,2021-12
12/08/2021,ETICKET,Robo,Midea,Concluido,2021-12-15,2021-12-17,20/12/2021,sim,0,2,2021-12
12/08/2021,ETICKET,Robo,Wap,Concluido,2021-12-15,2021-12-17,20/12/2021,sim,0,2,2021-12
12/08/2021,ETICKET,Aspirador,Midea,Concluido,2022-09-02,2022-11-02,22/02/2022,sim,0,61,2022-09
12/09/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2021-12-22,22/12/2021,sim,0,0,2021-12
12/09/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-20,2021-12-20,22/12/2021,sim,0,0,2021-12
12/10/2021,ETICKET,Robo,Midea,Concluido,2021-12-20,2021-12-22,22/12/2021,sim,0,2,2021-12
12/10/2021,ETICKET,Aspirador,Midea,Concluido,2022-04-01,2022-05-01,01/10/2022,sim,0,30,2022-04
12/11/2021,ON SITE,Lava E Seca,Midea,Concluido,2021-12-20,2021-12-20,20/12/2021,sim,0,0,2021-12
13/12/2021,ETICKET,Climatizador,Midea,Concluido,2021-12-20,2021-12-22,22/12/2021,sim,0,2,2021-12
13/12/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-04-01,01/06/2022,sim,0,100,2021-12
13/12/2021,ETICKET,Robo,Wap,Concluido,2021-12-22,2022-05-01,01/06/2022,sim,0,130,2021-12
13/12/2021,ON SITE,Lavadora,Panasonic,Concluido,2022-04-01,2022-07-01,01/07/2022,sim,0,91,2022-04
13/12/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-22,2021-12-22,22/12/2021,sim,0,0,2021-12
13/12/2021,ON SITE,Ar Condicionado,Midea,Concluido,2022-03-15,2022-03-22,28/03/2022,sim,0,7,2022-03
14/12/2021,ETICKET,Panela,Midea,Concluido,2021-12-22,2021-12-22,01/06/2022,sim,0,0,2021-12
14/12/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-04-01,01/10/2022,sim,0,100,2021-12
14/12/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-04-01,01/06/2022,sim,0,100,2021-12
14/12/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-04-01,01/06/2022,sim,0,100,2021-12
14/12/2021,ETICKET,Robo,Wap,Concluido,2021-12-22,2022-05-01,01/10/2022,sim,0,130,2021-12
14/12/2021,ETICKET,Robo,Wap,Concluido,2021-12-22,2021-12-22,01/06/2022,sim,0,0,2021-12
15/12/2021,ETICKET,Robo,Wap,Concluido,2022-01-19,2022-01-25,02/04/2022,sim,0,6,2022-01
15/12/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-06-01,01/11/2022,sim,0,161,2021-12
15/12/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-22,2022-03-01,01/06/2022,sim,0,69,2021-12
15/12/2021,ETICKET,Robo,Midea,Concluido,2022-04-01,2022-06-01,01/11/2022,sim,0,61,2022-04
15/12/2021,ETICKET,Aspirador,Midea,Concluido,2021-12-22,2022-03-01,01/07/2022,sim,0,69,2021-12
16/12/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-03-01,01/06/2022,sim,0,69,2021-12
16/12/2021,ETICKET,Robo,Midea,Concluido,2021-12-22,2022-05-01,01/10/2022,sim,0,130,2021-12
16/12/2021,BALCAO,Robo,Midea,Concluido,2021-12-22,2022-05-01,01/07/2022,sim,0,130,2021-12
17/12/2021,ETICKET,Robo,Wap,Concluido,2022-01-19,2022-01-24,27/01/2022,sim,0,5,2022-01
17/12/2021,ETICKET,Robo,Midea,Concluido,2022-04-01,2022-05-01,01/10/2022,sim,0,30,2022-04
17/12/2021,ETICKET,Robo,Midea,Concluido,2022-04-01,2022-06-01,01/11/2022,sim,0,61,2022-04
